	Kingdom	Phylum	Class	Order	Family	Genus	Species
375175	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	backii
1610	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	coryniformis
2767881	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	
1625	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	sanfranciscensis
1614	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	fructivorans
2940301	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	myrtifloralis
53444	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	lindneri
2940300	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	hinvesii
2940299	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	cliffordii
148814	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	kunkeei
1218495	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	apinorum
2923364	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	apisilvae
2419772	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	bombintestini
304207	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Schleiferilactobacillus	harbinensis
2767878	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Bombilactobacillus	
2923363	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Bombilactobacillus	thymidiniphilus
1303590	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Bombilactobacillus	bombi
2923362	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Bombilactobacillus	folatiphilus
46254	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	
1247	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	oeni
336988	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	kitaharae
2203724	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	sicerae
240427	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	paracollinoides
176292	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	malefermentans
2506420	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Periweissella	cryptocerci
51664	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lapidilactobacillus	dextrinicus
1720083	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Acetilactobacillus	jinshanensis
1603	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Amylolactobacillus	amylophilus
2925830	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Nicoliella	spurrieriana
231049	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Furfurilactobacillus	rossiae
2940302	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	americanaquae
1300	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae		
1301	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
1304	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	salivarius
1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	agalactiae
1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis
1318	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis
2610896	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. LPB0220
1759399	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. A12
1839799	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. FDAARGOS_192
712633	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. oral taxon 431
2972784	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. Marseille-Q6470
712623	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. oral taxon 061
2664091	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. zg-86
2759692	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. Marseille-Q3533
1902136	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. NPS 308
2598453	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. 116-D4
2598457	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. KS 6
3020829	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. HN38
2583584	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. NCTC 11567
1313	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae
1329	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	canis
1305	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sanguinis
1308	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	thermophilus
1336	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	equi
1334	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	dysgalactiae
197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pasteurianus
1328	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	anginosus
1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	intermedius
76860	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	constellatus
1501662	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasuis
1303	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oralis
150055	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	lutetiensis
1302	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	gordonii
45634	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	cristatus
1341	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ratti
1345	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ferus
1314	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes
2686210	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ruminicola
28037	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	mitis
1310	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sobrinus
1309	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	mutans
1335	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	equinus
29389	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	alactolyticus
684066	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	lactarius
1343	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	vestibularis
1349	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uberis
82348	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pluranimalium
400065	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	merionis
1340	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	porcinus
2173853	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	chenjunshii
1156431	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ilei
1348	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parauberis
102886	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	didelphis
1346	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	iniae
2781599	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oriscaviae
1326	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	acidominimus
113107	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	australis
2021971	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	respiraculi
1888195	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	himalayensis
2819619	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	toyakuensis
1111760	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	troglodytae
149016	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	urinalis
315405	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	gallolyticus
102684	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantarius
1234680	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	rubneri
1814128	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	halotolerans
68892	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis
1811193	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pantholopis
361101	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pseudoporcinus
1825069	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	marmotae
59310	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	macedonicus
1917441	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ruminantium
33040	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	milleri
254785	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	halichoeri
1433513	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	gwangjuense
2382163	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	koreensis
1357	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
1359	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	cremoris
2879149	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	sp. NH2-7C
3037457	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	sp. bn62
1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	lactis
1363	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	garvieae
1281486	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	formosensis
2419773	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	allomyrinae
1366	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	raffinolactis
1151742	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	taiwanensis
2592653	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	protaetiae
1364	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	piscium
2749962	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	paracarnosus
1859475	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Floricoccus	penangensis
81852	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae		
1350	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
1352	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	faecium
1351	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	faecalis
44008	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	cecorum
53346	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	mundtii
1354	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	hirae
71452	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	raffinosus
37734	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	casseliflavus
160453	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	gilvus
53345	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	durans
41997	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	saccharolyticus
44009	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	dispar
3031993	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	sp. CoE-012-22
2060307	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	sp. FDAARGOS_375
2603296	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	sp. DA9
2005703	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	wangshanyuanii
1805431	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	saigonensis
33945	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	avium
417368	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	thailandicus
118060	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	rotai
2839759	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	innesii
357441	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	lactis
2737	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	
81947	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	lutrae
2738	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	fluvialis
2991418	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	intermedius
633807	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	penaei
2714947	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	hydrophili
218144	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	carniphilus
2920380	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	luciliae
2571750	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	zengguangii
2925838	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	sp. CY52-2
2562451	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	xieshaowenii
2714946	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	coleopterorum
519472	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	teuberi
51668	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	
51669	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	halophilus
526944	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	osmophilus
290335	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	koreensis
33970	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus	plutonius
186828	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae		
2747	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	
2751	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	maltaromaticum
208596	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	sp. 17-4
1564681	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	sp. CP1
2800128	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	sp. CS13
2748	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	divergens
174587	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	viridans
147709	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	inhibens
1470540	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	
2496265	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	ciconiae
2908211	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	sp. MA1X17-3
1903686	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	sp. PTS2502
1868794	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	arthritidis
708126	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	dankookensis
1868793	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	porci
46124	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	adiacens
137732	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	elegans
29394	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
1911586	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Marinilactibacillus	sp. 15R
82801	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Desemzia	incerta
186827	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae		
1375	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	
119206	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	sanguinicola
1376	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinae
87541	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	christensenii
1377	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	viridans
51665	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinaeequi
128944	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinaehominis
13076	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Globicatella	sanguinis
89093	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Ignavigranum	ruoffiae
2036206	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Suicoccus	acidiformans
2969821	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Fundicoccus	culcitae
46125	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	defectiva
1737405	Bacteria	Bacillota	Tissierellia	Tissierellales			
1570339	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae		
162289	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	
2948573	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	sp. SAHP1
2921087	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	sp. GNH
3016343	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	equinus
54006	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	ivorii
54005	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	harei
1260	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	magna
165779	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	
33034	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	prevotii
3036300	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	sp. Marseille-Q7828
1870984	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	mediterraneensis
33037	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	vaginalis
1287640	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	obesiensis
33033	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	micra
1852373	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Murdochiella	vaginalis
40091	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Helcococcus	kunzii
2931922	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Miniphocaeibacter	halophilus
3070999	Bacteria	Bacillota	Tissierellia	Tissierellales	Tissierellaceae	Tissierella	sp. MB52-C2
3035694	Bacteria	Bacillota	Tissierellia	Tissierellales	Tissierellaceae	Tissierella	sp. Yu-01
1582259	Bacteria	Bacillota	Tissierellia	Tissierellales	Tissierellaceae	Gudongella	oleilytica
2992719	Bacteria	Bacillota	Tissierellia	Tissierellales	Tepidimicrobiaceae		
1278232	Bacteria	Bacillota	Tissierellia	Tissierellales	Tepidimicrobiaceae	Keratinibaculum	paraultunense
45497	Bacteria	Bacillota	Tissierellia	Tissierellales	Tepidimicrobiaceae	Schnuerera	ultunensis
2507161	Bacteria	Bacillota	Tissierellia	Tissierellales	Acidilutibacteraceae	Acidilutibacter	cellobiosedens
116090	Bacteria	Bacillota	Tissierellia	Tissierellales	Thermohalobacteraceae	Caloranaerobacter	azorensis
1556	Bacteria	Bacillota	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	acidurici
2816908	Bacteria	Bacillota	Tissierellia	Tissierellales	Thermohalobacteraceae	Sedimentibacter	sp. zth1
3070995	Bacteria	Bacillota	Tissierellia	Tissierellales	Thermohalobacteraceae	Sedimentibacter	sp. MB35-C1
1582879	Bacteria	Bacillota	Tissierellia	Tissierellales	Thermohalobacteraceae	Ezakiella	
46507	Bacteria	Bacillota	Tissierellia	Tissierellales	Thermohalobacteraceae	Ezakiella	coagulans
1852374	Bacteria	Bacillota	Tissierellia	Tissierellales	Thermohalobacteraceae	Ezakiella	massiliensis
1871025	Bacteria	Bacillota	Limnochordia	Limnochordales	Limnochordaceae	Ndongobacter	massiliensis
1555112	Bacteria	Bacillota	Limnochordia	Limnochordales	Limnochordaceae	Limnochorda	pilosa
243899	Bacteria	Bacillota	Limnochordia	Limnochordales	Limnochordaceae	Ndongobacter	endosymbiont 'TC1' of Trimyema compressum
31953	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae		
1678	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
216816	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum
